编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
0,一级评论,up主,up主,恭喜宝藏发现你,109498724,切里是不是说错了，关于充电速度，15和15Pro 20w，15plus和15pm 27w哦。,2023-09-29 09:11,790
0,二级评论,恭喜宝藏发现你,109498724,碧海之渊,358058324,充电速度取决于充电线，原装的线，都是20w的,2023-09-29 09:12,8
0,二级评论,恭喜宝藏发现你,109498724,晚风宇plus,440687882,的,2023-09-29 09:13,0
0,二级评论,恭喜宝藏发现你,109498724,张烦了壮志凌云,25401194,p不是27啊,2023-09-29 09:15,6
0,二级评论,恭喜宝藏发现你,109498724,猫的报恩zzz,110897032,回复 @碧海之渊 : 原装的线最大支持60wpd。,2023-09-29 09:16,9
0,二级评论,恭喜宝藏发现你,109498724,在下哆啦B梦,293396882,回复 @碧海之渊 :多读点书没什么不好的,2023-09-29 09:20,13
0,二级评论,恭喜宝藏发现你,109498724,海布里看海,494380052,牛的地方在于不管哪一款充电时间都是一样,2023-09-29 09:24,2
0,二级评论,恭喜宝藏发现你,109498724,大狸子切切里,471303350,啊确实 晕了,2023-09-29 09:31,18
0,二级评论,恭喜宝藏发现你,109498724,Useful_33,504753566,原！,2023-09-29 09:31,0
0,二级评论,恭喜宝藏发现你,109498724,爱吃饭滴米粒,661073849,回复 @大狸子切切里 :捕捉,2023-09-29 09:31,1
0,二级评论,恭喜宝藏发现你,109498724,暮光沉念,1267836137,回复 @大狸子切切里 :抓,2023-09-29 09:31,1
0,二级评论,恭喜宝藏发现你,109498724,迷迷の茫茫,267625051,15 15pro应该是22w,2023-09-29 09:33,3
0,二级评论,恭喜宝藏发现你,109498724,丿幻柏,181691644,回复 @张烦了壮志凌云 :不按档次算，就是所有型号的充电时长是一样的,2023-09-29 09:51,7
0,二级评论,恭喜宝藏发现你,109498724,Lost贝加尔湖畔,7295042,四舍五入就是30，还没人家反冲快,2023-09-29 10:25,2
0,二级评论,恭喜宝藏发现你,109498724,拉雅西,438297379,回复 @大狸子切切里 :啊，摸摸,2023-09-29 10:39,1
0,二级评论,恭喜宝藏发现你,109498724,又要起昵称啊,1531337,牛批啊，2023年还是20w,2023-09-29 13:00,1
0,二级评论,恭喜宝藏发现你,109498724,"空洞了的眼眸つ,",339065,pro是22w,2023-09-29 14:37,0
0,二级评论,恭喜宝藏发现你,109498724,那菈惨绿少年,317119101,回复 @张烦了壮志凌云 :果子手机充电从来不是以瓦数而论，无论你是什么机型，充电时间都是一样的,2023-09-29 21:15,0
0,二级评论,恭喜宝藏发现你,109498724,那菈惨绿少年,317119101,回复 @大狸子切切里 :果子目前近几代手机，充电策略都是30分充50%，一个小时出头充满这个策略不变，果子充电功率就不会有大的变化。除非电池从3000 4000变成4000 5000,2023-09-29 21:17,1
0,二级评论,恭喜宝藏发现你,109498724,总之就是非常合理啊,529579895,15p是27啊,2023-09-29 22:07,0
0,二级评论,恭喜宝藏发现你,109498724,听雨落霞,397706717,太快了，伤电池啊,2023-09-30 01:26,0
0,二级评论,恭喜宝藏发现你,109498724,Hangover孑然抬头望,1315869286,回复 @大狸子切切里 :读稿up辛苦了,2023-09-30 17:13,1
0,二级评论,恭喜宝藏发现你,109498724,尽歌未凉,3537111420504653,回复 @碧海之渊 :别瞎说，线是3A的，27W,2023-10-01 08:06,0
0,二级评论,恭喜宝藏发现你,109498724,摸尔加纳,13851262,不需要计，只需要知道苹果和三星都是国际通用一个半小时充满就行,2023-10-01 19:37,1
0,二级评论,恭喜宝藏发现你,109498724,小小的李子524,485487083,回复 @猫的报恩zzz : 其实就是普通没有emark，最大3A的线,2023-10-05 03:27,0
0,二级评论,恭喜宝藏发现你,109498724,斐济宝贝,3493143727048891,回复 @碧海之渊 :充电器不支持,2023-10-22 18:11,0
0,二级评论,恭喜宝藏发现你,109498724,斐济宝贝,3493143727048891,回复 @听雨落霞 :好的，那就5v1a充几小时吧,2023-10-22 18:12,0
1,一级评论,up主,up主,edwaud,21824758,13mini还能坚持✊,2023-09-29 09:08,415
1,二级评论,edwaud,21824758,-VerSatile,2008218,➕1，喜欢 mini，换个电池继续用,2023-09-29 09:16,9
1,二级评论,edwaud,21824758,小牛队大股东,108074872,+1,2023-09-29 09:26,1
1,二级评论,edwaud,21824758,大狸子切切里,471303350,新任钉子户出现了,2023-09-29 09:47,26
1,二级评论,edwaud,21824758,一个打南边来的哑巴4568,294953881,明年一季度应该会出se4,2023-09-29 10:00,1
1,二级评论,edwaud,21824758,碎月云间雨,572123,12mini还在坚持,2023-09-29 10:00,8
1,二级评论,edwaud,21824758,晦望,379311929,三个月电池剩93 真有你的mini 拍几张照片直接过热用不了闪光灯,2023-09-29 10:03,4
1,二级评论,edwaud,21824758,帝力于我有何哉,376783611,12mini准备挺到mini系列重开,2023-09-29 10:12,21
1,二级评论,edwaud,21824758,太爷爷的魂,14839592,我换了15pro， 出售用了一年半的 13mini 国行256G 午夜色，85新，手机。,2023-09-29 10:22,4
1,二级评论,edwaud,21824758,我才是真正致命的美少年,215090420,电池容量76％的12mini在此,2023-09-29 10:26,9
1,二级评论,edwaud,21824758,叁贰壹贰,497366319,XR还在坚持,2023-09-29 10:30,6
1,二级评论,edwaud,21824758,不想上班的包子,19571841,俺也一样,2023-09-29 10:33,1
1,二级评论,edwaud,21824758,萧风缘,258700007,+1，电池87,2023-09-29 10:33,0
1,二级评论,edwaud,21824758,哈坎苏克丶,13328588,首发12还能再战3年,2023-09-29 10:37,3
1,二级评论,edwaud,21824758,神的孩子全跳舞xd,1488255,11首发还在坚持！,2023-09-29 10:41,1
1,二级评论,edwaud,21824758,海胆胆胆啊,19721206,+1，但是我马上就要叛变革命咯,2023-09-29 10:49,0
1,二级评论,edwaud,21824758,哇哦丿水饺,479232695,回复 @叁贰壹贰 :XR加1,2023-09-29 10:55,0
1,二级评论,edwaud,21824758,stjustinwang,2126992,回复 @我叫今明 :啥价格,2023-09-29 10:57,0
1,二级评论,edwaud,21824758,士多啤梨西柚蜜,510987,感觉mini后面都不会出了吧,2023-09-29 11:10,0
1,二级评论,edwaud,21824758,陈赏花,412538516,13mini+ios17=15mini,2023-09-29 11:28,5
1,二级评论,edwaud,21824758,不耐烦的猫尾怪,109144682,mini换了pro，说真的我还是喜欢mini，pro一手没法全屏点到，啥时候出个核电池啊,2023-09-29 12:15,2
1,二级评论,edwaud,21824758,狂风爱暴雨,15499566,我也喜欢mini,2023-09-29 13:21,0
1,二级评论,edwaud,21824758,MinamiC3,620088065,1800买的12mini真的很香,2023-09-29 13:33,2
1,二级评论,edwaud,21824758,开着扎古上高达,98769040,12mini坐等新款mini涅槃重生,2023-09-29 13:36,4
1,二级评论,edwaud,21824758,她刚穿衣服就,424633700,12mini给我用近视散光了，低频pwm手机绝对不能买,2023-09-29 15:09,3
1,二级评论,edwaud,21824758,流水-恒星,407221692,回复 @我才是真正致命的美少年 :我的13已经76了,2023-09-29 15:15,0
1,二级评论,edwaud,21824758,_無糖可樂_,6528184,回复 @我才是真正致命的美少年 :看了一下，我75%,2023-09-29 15:43,0
1,二级评论,edwaud,21824758,Debiiroだよ,11472636,不出mini我不换,2023-09-29 16:04,0
1,二级评论,edwaud,21824758,B站专业投币侠,1658787,我就换了一个电池，流畅度有好起来了！,2023-09-29 16:35,2
1,二级评论,edwaud,21824758,whnwdg,14826808,能坚持很正常，才发布两年多,2023-09-29 16:38,0
1,二级评论,edwaud,21824758,我胡闹l你善后i,1885735342,回复 @帝力于我有何哉 :估计得se,2023-09-29 17:52,0
2,一级评论,up主,up主,AI视频小助理,1141159409,一、关于IPHONE15和15Pro Max的使用体验，包括外观、手感、屏幕、外放、拍照等方面的升级和改进。00:01 - 苹果预售抢不到，找黄牛加钱才拿到01:10 - iPhone15和15pro Max重量控制很好，手感超超级加倍02:18 - iPhone15系列全系上了4800万像素，算法升级，拍摄效果提升二、iPhone的画质非常优秀，特别是在高像素模式下，能轻松应对各种场景，但随着拍摄张数的增加，机身也会变得非常热，而且运动物体的拍摄效果并不理想。03:00 - iPhone 15系列的高像素和低像素照片完美融合03:52 - iPhone 15的画质不需要手动激活，拍摄高像素照片容易05:24 - iPhone Pro Max的五倍长焦相机对焦距离远，但画质一般三、iPhone 13系列外观未妥协，录制效果出色，新增自定义按键和壁纸功能，可玩性极高。06:00 - iPhone 15系列的长焦相机外观未妥协，但录像效果不错06:53 - iPhone 15系列支持录制4K60帧，并支持切换摄像头07:53 - iPhone 15系列的壁纸可以自由定制，配合IOS17抠图功能四、苹果产品的新一代机型，包括标准版和pro系列的区别，以及如何选择适合自己的机型。同时提醒消费者不要掉进消费陷阱。09:00 - iPhone换上了华为数据线，遥遥领先于同行09:35 - iPhone 15和iPhone 15plus屏幕亮度和pro系列一致，但Pro的屏幕更大和外放更好10:25 - iPhone 15系列是近几年来产品力最均衡的一次，按我的方法来选就好了--本内容由AI视频小助理生成，关注解锁AI助理，由@我是最帅的瘦瘦 召唤发送,2023-09-29 09:57,60
2,二级评论,AI视频小助理,1141159409,努力学习中医的小宝,2097927021,省流侠谢谢你,2023-10-01 14:36,0
2,二级评论,AI视频小助理,1141159409,鼠鼠我呀Ya,616075111,谁问你了？,2023-10-06 22:01,0
3,一级评论,up主,up主,阿打铁,636946358,其实吧！苹果还有很多东西创新空间，安卓那边都有现成的方案，但苹果不会便宜你的，就拿屏幕刷新率，高刷都不知出了多少年了，标准版还60hz，饱受诟病的内存是金子做的，当今固态白菜价时还每128g就要加价1000元，只能说等级森严，技术锁死跟苹果创不创新没多大关系。至于芯片制程，大家都一样的困境，有时候创新并不仅仅划时代的技术，还包括增加用户体验。有句话你说的很对，选择苹果很多时候只是习惯选择苹果罢了，无关是否创新好坏。不过最好以自己工资为准，尽管说现在可以分期购买，但是一台9999的iPhone即使是24分期也还是很贵的。,2023-09-29 11:58,1404
3,二级评论,阿打铁,636946358,偷偷吃火锅儿,107603744,不是很贵。。但是没少花一分钱。。。,2023-09-29 12:59,12
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @偷偷吃火锅儿 :你可以把1w块钱放wx零钱通或者支付宝里面吃利息，这样等于变相省了几百块,2023-09-29 14:10,66
3,二级评论,阿打铁,636946358,Pyhoms,378534754,回复 @春风路人 :一万块一年利息才几个钱啊,2023-09-29 15:39,15
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @Pyhoms :大概300块左右吧,2023-09-29 15:47,18
3,二级评论,阿打铁,636946358,无头骑士和他的驴,1652471352,苹果应该是把重心放在visionpro上了，今年新产品都是为了它服务,2023-09-29 15:58,7
3,二级评论,阿打铁,636946358,泗歌,157413463,回复 @春风路人 :是100多,2023-09-29 16:13,2
3,二级评论,阿打铁,636946358,空夏SkySummer,32229617,回复 @泗歌 :你找年化高的啊,2023-09-29 16:19,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @空夏SkySummer :现在收入低了，万份收益每天只有不到6毛了……,2023-09-29 16:30,8
3,二级评论,阿打铁,636946358,基本元気,3049879,回复 @春风路人 : 一年就那么点钱点十几次蜜雪冰城肯定够了,2023-09-29 16:54,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @基本元気 :该省省该花花……,2023-09-29 17:02,3
3,二级评论,阿打铁,636946358,偷偷吃火锅儿,107603744,不是很贵。。但是没少花一分钱。。。,2023-09-29 12:59,12
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @偷偷吃火锅儿 :你可以把1w块钱放wx零钱通或者支付宝里面吃利息，这样等于变相省了几百块,2023-09-29 14:10,66
3,二级评论,阿打铁,636946358,Pyhoms,378534754,回复 @春风路人 :一万块一年利息才几个钱啊,2023-09-29 15:39,15
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @Pyhoms :大概300块左右吧,2023-09-29 15:47,18
3,二级评论,阿打铁,636946358,无头骑士和他的驴,1652471352,苹果应该是把重心放在visionpro上了，今年新产品都是为了它服务,2023-09-29 15:58,7
3,二级评论,阿打铁,636946358,泗歌,157413463,回复 @春风路人 :是100多,2023-09-29 16:13,2
3,二级评论,阿打铁,636946358,空夏SkySummer,32229617,回复 @泗歌 :你找年化高的啊,2023-09-29 16:19,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @空夏SkySummer :现在收入低了，万份收益每天只有不到6毛了……,2023-09-29 16:30,8
3,二级评论,阿打铁,636946358,基本元気,3049879,回复 @春风路人 : 一年就那么点钱点十几次蜜雪冰城肯定够了,2023-09-29 16:54,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @基本元気 :该省省该花花……,2023-09-29 17:02,3
3,二级评论,阿打铁,636946358,偷偷吃火锅儿,107603744,不是很贵。。但是没少花一分钱。。。,2023-09-29 12:59,12
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @偷偷吃火锅儿 :你可以把1w块钱放wx零钱通或者支付宝里面吃利息，这样等于变相省了几百块,2023-09-29 14:10,66
3,二级评论,阿打铁,636946358,Pyhoms,378534754,回复 @春风路人 :一万块一年利息才几个钱啊,2023-09-29 15:39,15
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @Pyhoms :大概300块左右吧,2023-09-29 15:47,18
3,二级评论,阿打铁,636946358,无头骑士和他的驴,1652471352,苹果应该是把重心放在visionpro上了，今年新产品都是为了它服务,2023-09-29 15:58,7
3,二级评论,阿打铁,636946358,泗歌,157413463,回复 @春风路人 :是100多,2023-09-29 16:13,2
3,二级评论,阿打铁,636946358,空夏SkySummer,32229617,回复 @泗歌 :你找年化高的啊,2023-09-29 16:19,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @空夏SkySummer :现在收入低了，万份收益每天只有不到6毛了……,2023-09-29 16:30,8
3,二级评论,阿打铁,636946358,基本元気,3049879,回复 @春风路人 : 一年就那么点钱点十几次蜜雪冰城肯定够了,2023-09-29 16:54,0
3,二级评论,阿打铁,636946358,春风路人,436992567,回复 @基本元気 :该省省该花花……,2023-09-29 17:02,3
4,一级评论,up主,up主,大家的抽奖姬,159441389,"a17pro根本就没有挤牙膏，3nm带来的逻辑密度提升用在npu上了，npu算力比上一代直接翻倍，达到了一骑绝尘的35tops你以为gpu落后实际上是换了赛道，华为和苹果都开始用npu插帧了，苹果还有npu的原生硬件级的metafx提升画质（dlss类似物）,加上超强的npu算力才能做到相对低功耗的空间视频拍摄，和疯狂多张融合的2400w秒出片（比原先算法运算量多了一倍以上）",2023-09-29 11:37,306
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,友好讨论,2023-09-29 11:37,2
4,二级评论,大家的抽奖姬,159441389,司马仔仔棒,408486374,就像A14npu提升70%一样,2023-09-29 11:37,7
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :但是npu对于低功耗处理智慧场景和机器优化很有用啊苹果cpu基本无可超越了，短期拉gpu和光追单元只会功耗爆炸，战未来选择npu也许哪一天苹果的gpt可以本地化部署呢,2023-09-29 11:40,8
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :实际上npu决定了很多重要的系统小功能，比如k歌时候的人声分离，机器学习用户配置场景对续航的优化，华为的智感注视之类的，未来也许可以让gpt在手机断网部署，何尝不是另一种赛道？,2023-09-29 11:42,8
4,二级评论,大家的抽奖姬,159441389,五手混子,646719326,但是王者怎么还是稳不住120帧啊,2023-09-29 14:08,0
4,二级评论,大家的抽奖姬,159441389,Wink尽天涯路,281709305,回复 @五手混子 :因为他不想稳，ltpo技术王者也没有例外。就看腾讯能不能跟进了游戏过程别搞这个，可能确实苹果官方权限太大。ios16之前就没这个烦恼。13promax用ios15.7随随便便稳120,2023-09-29 14:33,6
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,英特尔据说要加npu了可见npu的重要程度是越来越大了,2023-09-29 15:11,0
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,去年苹果功耗爆耗血崩的芯片应该就是这代a17pro，今年已经改进砍性能加上3nm制程工。耗还是偏高。很好奇苹果到底改了啥才导致跟以往的低功耗差那么多。而且还要坚持要上这个架构,2023-09-29 15:19,4
4,二级评论,大家的抽奖姬,159441389,澪步萱,32895753,回复 @大家的抽奖姬 :cpu无可超越别着急下结论，等24年年底高通自研cpu架构出来看看咋样吧,2023-09-29 17:20,0
4,二级评论,大家的抽奖姬,159441389,我也想欧一波,499108697,虽然但是，华为的插帧貌似是交给gpu处理的，有时候能看出破绽...,2023-09-29 18:25,1
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,友好讨论,2023-09-29 11:37,2
4,二级评论,大家的抽奖姬,159441389,司马仔仔棒,408486374,就像A14npu提升70%一样,2023-09-29 11:37,7
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :但是npu对于低功耗处理智慧场景和机器优化很有用啊苹果cpu基本无可超越了，短期拉gpu和光追单元只会功耗爆炸，战未来选择npu也许哪一天苹果的gpt可以本地化部署呢,2023-09-29 11:40,8
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :实际上npu决定了很多重要的系统小功能，比如k歌时候的人声分离，机器学习用户配置场景对续航的优化，华为的智感注视之类的，未来也许可以让gpt在手机断网部署，何尝不是另一种赛道？,2023-09-29 11:42,8
4,二级评论,大家的抽奖姬,159441389,五手混子,646719326,但是王者怎么还是稳不住120帧啊,2023-09-29 14:08,0
4,二级评论,大家的抽奖姬,159441389,Wink尽天涯路,281709305,回复 @五手混子 :因为他不想稳，ltpo技术王者也没有例外。就看腾讯能不能跟进了游戏过程别搞这个，可能确实苹果官方权限太大。ios16之前就没这个烦恼。13promax用ios15.7随随便便稳120,2023-09-29 14:33,6
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,英特尔据说要加npu了可见npu的重要程度是越来越大了,2023-09-29 15:11,0
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,去年苹果功耗爆耗血崩的芯片应该就是这代a17pro，今年已经改进砍性能加上3nm制程工。耗还是偏高。很好奇苹果到底改了啥才导致跟以往的低功耗差那么多。而且还要坚持要上这个架构,2023-09-29 15:19,4
4,二级评论,大家的抽奖姬,159441389,澪步萱,32895753,回复 @大家的抽奖姬 :cpu无可超越别着急下结论，等24年年底高通自研cpu架构出来看看咋样吧,2023-09-29 17:20,0
4,二级评论,大家的抽奖姬,159441389,我也想欧一波,499108697,虽然但是，华为的插帧貌似是交给gpu处理的，有时候能看出破绽...,2023-09-29 18:25,1
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,友好讨论,2023-09-29 11:37,2
4,二级评论,大家的抽奖姬,159441389,司马仔仔棒,408486374,就像A14npu提升70%一样,2023-09-29 11:37,7
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :但是npu对于低功耗处理智慧场景和机器优化很有用啊苹果cpu基本无可超越了，短期拉gpu和光追单元只会功耗爆炸，战未来选择npu也许哪一天苹果的gpt可以本地化部署呢,2023-09-29 11:40,8
4,二级评论,大家的抽奖姬,159441389,大家的抽奖姬,159441389,回复 @司马仔仔棒 :实际上npu决定了很多重要的系统小功能，比如k歌时候的人声分离，机器学习用户配置场景对续航的优化，华为的智感注视之类的，未来也许可以让gpt在手机断网部署，何尝不是另一种赛道？,2023-09-29 11:42,8
4,二级评论,大家的抽奖姬,159441389,五手混子,646719326,但是王者怎么还是稳不住120帧啊,2023-09-29 14:08,0
4,二级评论,大家的抽奖姬,159441389,Wink尽天涯路,281709305,回复 @五手混子 :因为他不想稳，ltpo技术王者也没有例外。就看腾讯能不能跟进了游戏过程别搞这个，可能确实苹果官方权限太大。ios16之前就没这个烦恼。13promax用ios15.7随随便便稳120,2023-09-29 14:33,6
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,英特尔据说要加npu了可见npu的重要程度是越来越大了,2023-09-29 15:11,0
4,二级评论,大家的抽奖姬,159441389,忆梦とき,555359248,去年苹果功耗爆耗血崩的芯片应该就是这代a17pro，今年已经改进砍性能加上3nm制程工。耗还是偏高。很好奇苹果到底改了啥才导致跟以往的低功耗差那么多。而且还要坚持要上这个架构,2023-09-29 15:19,4
4,二级评论,大家的抽奖姬,159441389,澪步萱,32895753,回复 @大家的抽奖姬 :cpu无可超越别着急下结论，等24年年底高通自研cpu架构出来看看咋样吧,2023-09-29 17:20,0
4,二级评论,大家的抽奖姬,159441389,我也想欧一波,499108697,虽然但是，华为的插帧貌似是交给gpu处理的，有时候能看出破绽...,2023-09-29 18:25,1
5,一级评论,up主,up主,快门君是痴汉喵,75164977,全世界最强的手机芯片！（发热星铁30帧）全世界最先进的屏幕！（用一会就降亮度）全系标配typec！（充电20w）5G网络！（信号不如4G）钛合金边框！（巨大公差）超强三摄！（印度造摄像头出厂进灰）iOS系统！（bug多到赶超小米）,2023-09-29 19:14,417
5,二级评论,快门君是痴汉喵,75164977,程大人的汤勺,476966916,买华为吧，大叔。那个更适合你,2023-09-29 23:26,36
5,二级评论,快门君是痴汉喵,75164977,成为伊布,3493133956418311,总结：买不起,2023-09-30 09:27,19
5,二级评论,快门君是痴汉喵,75164977,fi1tered,157284897,5G网络！不需要5G基站就有！,2023-09-30 09:46,2
5,二级评论,快门君是痴汉喵,75164977,下一个换谁呢,496913817,黑都不会黑，iphone 15pro系列是在中国大陆产的，15标准版和plus 版本才是在印度产的,2023-09-30 10:04,49
5,二级评论,快门君是痴汉喵,75164977,Latte_拿铁爱喝咖啡,275867934,回复 @bili_82786256688 :肯定是标准版出货量多了,2023-09-30 11:52,3
5,二级评论,快门君是痴汉喵,75164977,黄龙江一派全带套,43193758,啊？星铁30针10分钟卡80次的不是mate60吗？我还真没见过评测视里跑过30针以上的，原神直接贴图错误测不了,2023-09-30 12:05,22
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @程大人的汤勺 : 他说的是事实啊···,2023-09-30 12:09,4
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @可乐忘冰 : 元神还 没适配 呢 大哥······搞笑呢吧,2023-09-30 12:10,6
5,二级评论,快门君是痴汉喵,75164977,定格的仙仙,493900126,玩原神玩的,2023-09-30 12:23,9
5,二级评论,快门君是痴汉喵,75164977,后卫没篮喜欢突,272290102,回复 @zipeng1998 :叫醒他干嘛让他睡吧,2023-09-30 12:59,3
5,二级评论,快门君是痴汉喵,75164977,程大人的汤勺,476966916,买华为吧，大叔。那个更适合你,2023-09-29 23:26,36
5,二级评论,快门君是痴汉喵,75164977,成为伊布,3493133956418311,总结：买不起,2023-09-30 09:27,19
5,二级评论,快门君是痴汉喵,75164977,fi1tered,157284897,5G网络！不需要5G基站就有！,2023-09-30 09:46,2
5,二级评论,快门君是痴汉喵,75164977,下一个换谁呢,496913817,黑都不会黑，iphone 15pro系列是在中国大陆产的，15标准版和plus 版本才是在印度产的,2023-09-30 10:04,49
5,二级评论,快门君是痴汉喵,75164977,Latte_拿铁爱喝咖啡,275867934,回复 @bili_82786256688 :肯定是标准版出货量多了,2023-09-30 11:52,3
5,二级评论,快门君是痴汉喵,75164977,黄龙江一派全带套,43193758,啊？星铁30针10分钟卡80次的不是mate60吗？我还真没见过评测视里跑过30针以上的，原神直接贴图错误测不了,2023-09-30 12:05,22
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @程大人的汤勺 : 他说的是事实啊···,2023-09-30 12:09,4
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @可乐忘冰 : 元神还 没适配 呢 大哥······搞笑呢吧,2023-09-30 12:10,6
5,二级评论,快门君是痴汉喵,75164977,定格的仙仙,493900126,玩原神玩的,2023-09-30 12:23,9
5,二级评论,快门君是痴汉喵,75164977,后卫没篮喜欢突,272290102,回复 @zipeng1998 :叫醒他干嘛让他睡吧,2023-09-30 12:59,3
5,二级评论,快门君是痴汉喵,75164977,程大人的汤勺,476966916,买华为吧，大叔。那个更适合你,2023-09-29 23:26,36
5,二级评论,快门君是痴汉喵,75164977,成为伊布,3493133956418311,总结：买不起,2023-09-30 09:27,19
5,二级评论,快门君是痴汉喵,75164977,fi1tered,157284897,5G网络！不需要5G基站就有！,2023-09-30 09:46,2
5,二级评论,快门君是痴汉喵,75164977,下一个换谁呢,496913817,黑都不会黑，iphone 15pro系列是在中国大陆产的，15标准版和plus 版本才是在印度产的,2023-09-30 10:04,49
5,二级评论,快门君是痴汉喵,75164977,Latte_拿铁爱喝咖啡,275867934,回复 @bili_82786256688 :肯定是标准版出货量多了,2023-09-30 11:52,3
5,二级评论,快门君是痴汉喵,75164977,黄龙江一派全带套,43193758,啊？星铁30针10分钟卡80次的不是mate60吗？我还真没见过评测视里跑过30针以上的，原神直接贴图错误测不了,2023-09-30 12:05,22
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @程大人的汤勺 : 他说的是事实啊···,2023-09-30 12:09,4
5,二级评论,快门君是痴汉喵,75164977,赤色昵称,358040465,回复 @可乐忘冰 : 元神还 没适配 呢 大哥······搞笑呢吧,2023-09-30 12:10,6
5,二级评论,快门君是痴汉喵,75164977,定格的仙仙,493900126,玩原神玩的,2023-09-30 12:23,9
5,二级评论,快门君是痴汉喵,75164977,后卫没篮喜欢突,272290102,回复 @zipeng1998 :叫醒他干嘛让他睡吧,2023-09-30 12:59,3
6,一级评论,up主,up主,吧拉拉老魔仙,12028261,网上风评一文不值，线下还是大家疯抢。消费者都是用脚投票的，苹果这么多年屹立不倒就说明了它一定有自己的核心竞争力，且在消费降级的时代下也有除了品牌价值外的其它东西拿得出手。我是华为用户，但是否定别人的精神胜利法不过是哄大家高兴而已，客观看待别人的产品,2023-10-15 08:17,76
6,二级评论,吧拉拉老魔仙,12028261,如绿薄冰,2096934202,中肯的,2023-10-15 08:33,2
6,二级评论,吧拉拉老魔仙,12028261,萌医芙澜,46069141,说的太对了，看网上互相对峙都烦了,2023-10-26 11:36,4
6,二级评论,吧拉拉老魔仙,12028261,鸽子公司,419778157,光看网上还以为苹果快倒闭了，结果销量还是靠前的,2023-11-06 22:49,4
6,二级评论,吧拉拉老魔仙,12028261,奶茶501,673526211,说的好,2024-03-03 10:23,0
6,二级评论,吧拉拉老魔仙,12028261,如绿薄冰,2096934202,中肯的,2023-10-15 08:33,2
6,二级评论,吧拉拉老魔仙,12028261,萌医芙澜,46069141,说的太对了，看网上互相对峙都烦了,2023-10-26 11:36,4
6,二级评论,吧拉拉老魔仙,12028261,鸽子公司,419778157,光看网上还以为苹果快倒闭了，结果销量还是靠前的,2023-11-06 22:49,4
6,二级评论,吧拉拉老魔仙,12028261,奶茶501,673526211,说的好,2024-03-03 10:23,0
6,二级评论,吧拉拉老魔仙,12028261,如绿薄冰,2096934202,中肯的,2023-10-15 08:33,2
6,二级评论,吧拉拉老魔仙,12028261,萌医芙澜,46069141,说的太对了，看网上互相对峙都烦了,2023-10-26 11:36,4
6,二级评论,吧拉拉老魔仙,12028261,鸽子公司,419778157,光看网上还以为苹果快倒闭了，结果销量还是靠前的,2023-11-06 22:49,4
6,二级评论,吧拉拉老魔仙,12028261,奶茶501,673526211,说的好,2024-03-03 10:23,0
7,一级评论,up主,up主,小禿魚老可愛,5810086,我至今还不明白为什么手机在卷摄像你手机主要为了用来拍照吗至少我的手机不是为了用来拍照,2023-09-29 10:32,384
7,二级评论,小禿魚老可愛,5810086,此时此刻此刻此时,578719811,,2023-09-29 10:33,0
7,二级评论,小禿魚老可愛,5810086,肥你个陈_你系E臣假粉,519988527,因为不卷摄像没地方可卷了，换个角度说，卷摄像可以卖的更贵,2023-09-29 10:33,19
7,二级评论,小禿魚老可愛,5810086,倒水西流,40621647,专业人士专用机,2023-09-29 10:34,0
